index,id,miss_distance,name,est_diameter_min,est_diameter_max,relative_velocity,absolute_magnitude,hazardous
257,2066146,11104781.132311352,66146 (1998 TU3),3.4084346887,7.6214916608,47204.1145112864,14.46,False
258,2066251,41283801.02779642,66251 (1999 GJ2),1.0198938585,2.2805519975,21004.6605314714,17.08,False
259,2066253,30649039.15439065,66253 (1999 GT3),0.5553349116,1.2417666126,103158.906661777,18.4,False
260,2066272,61318521.830102965,66272 (1999 JW6),0.9875406389,2.2082079992,89003.7968484906,17.15,False
261,2066391,4836856.571290791,66391 Moshup (1999 KW4),1.2780709882,2.8578536096,73688.1858500256,16.59,True
262,2066400,10401004.49032327,66400 (1999 LT7),0.3685996993,0.8242139842,55907.713292503,19.29,False
263,2066407,21983570.581770845,66407 (1999 LQ28),0.4290965044,0.9594889528,40984.8706838084,18.96,False
264,2066959,39522080.47131432,66959 (1999 XO35),1.2605351968,2.8186423881,47210.9826900445,16.62,False
265,2067381,11796474.17090784,67381 (2000 OL8),0.2914439045,0.6516883822,55586.822358326,19.8,True
266,2067399,61665188.07092988,67399 (2000 PJ6),0.5553349116,1.2417666126,80597.5487597308,18.4,False
267,2068031,40484419.57352597,68031 (2000 YK29),0.6288614556,1.4061769631,28678.4999313764,18.13,False
268,2068063,42680071.65537697,68063 (2000 YJ66),2.1113244479,4.7210649881,11482.2560122811,15.5,False
269,2068216,3766666.919233671,68216 (2001 CV26),1.2605351968,2.8186423881,44330.6176151011,16.62,True
270,2068267,13655879.039824031,68267 (2001 EA16),1.133848361,2.5353620113,88128.6373978049,16.85,False
271,2068278,39987030.24736007,68278 (2001 FC7),0.5527833794,1.2360612132,7059.5947366885,18.41,False
272,2068346,11903451.817181855,68346 (2001 KZ66),1.1602590821,2.5944181791,43865.7670081404,16.8,True
273,2068347,3653069.118418543,68347 (2001 KB67),0.2809020939,0.6281161771,48019.8048384769,19.88,True
274,2068348,61909638.38064466,68348 (2001 LO7),3.7201031034,8.3184034225,94904.4982878551,14.27,False
275,2068350,62338172.5943814,68350 (2001 MK3),1.6617090174,3.7156943217,54634.069401917,16.02,False
276,2068359,44438841.06475801,68359 (2001 OZ13),0.6991252322,1.5632915441,19429.9451198082,17.9,False
277,2068372,17339206.36198111,68372 (2001 PM9),0.4704949611,1.0520587161,28486.946686398,18.76,True
278,2068548,41656589.59988912,68548 (2001 XR31),1.2093582639,2.7042072872,69309.2936034018,16.71,True
279,2068950,13201352.55520968,68950 (2002 QF15),1.4208720673,3.1771665298,64203.8481010494,16.36,True
280,2069230,7157012.617393102,69230 Hermes (1937 UB),0.8366715019,1.8708543531,60891.2181533585,17.51,True
281,2085182,59192889.510018654,85182 (1991 AQ),1.0246014747,2.2910785472,133569.0447878095,17.07,True
282,2085184,22439761.82140213,85184 (1991 JG1),0.5451989071,1.2191018176,62341.2038373772,18.44,False
283,2085236,14873841.78202268,85236 (1993 KH),0.4836764882,1.0815335068,48332.7208548565,18.7,True
284,2085275,17143305.572609972,85275 (1994 LY),1.4208720673,3.1771665298,39136.9250252765,16.36,False
285,2085585,5654672.133333269,85585 Mjolnir (1998 FG2),0.1272198785,0.2844722965,35076.4269381366,21.6,True
286,2085628,57470005.81721066,85628 (1998 KV2),0.9430939886,2.1088222676,54877.9918058417,17.25,False
287,2085640,9617485.661158057,85640 (1998 OX4),0.160160338,0.358129403,41331.9143793035,21.1,True
288,2085709,46922265.00982411,85709 (1998 SG36),1.7805532918,3.9814381981,49253.893822791,15.87,False
289,2085713,28395938.04970865,85713 (1998 SS49),1.9794975866,4.426291165,83165.6757438032,15.64,True
290,2085770,17251213.37356029,85770 (1998 UP1),0.219055911,0.4898239078,64700.735134045,20.42,False
291,2085774,9803331.843048409,85774 (1998 UT18),0.407901194,0.912094798,39416.6135131891,19.07,True
292,2085804,58734110.33195488,85804 (1998 WQ5),2.1804944048,4.8757337138,53125.4077664454,15.43,False
293,2085818,42260519.64183013,85818 (1998 XM4),2.1016237932,4.6993736648,112526.1197432226,15.51,False
294,2085839,53378550.31341228,85839 (1998 YO4),1.3199423904,2.9514809114,13256.3206138405,16.52,False
295,2085867,42077656.35170886,85867 (1999 BY9),0.6376097899,1.4257388333,882.9631795875,18.1,False
296,2085938,8773319.915333992,85938 (1999 DJ4),0.5064714588,1.1325046106,32651.8377013309,18.6,True
297,2085953,18988921.07834148,85953 (1999 FK21),0.6061149227,1.3553141694,62854.7114547587,18.21,False
298,2085989,7243888.109725018,85989 (1999 JD6),1.0293308202,2.3016536853,73169.5116545579,17.06,True
299,2085990,4847913.619138657,85990 (1999 JV6),0.2347226375,0.5248557734,34639.174369497,20.27,True
300,2086039,46248776.70058558,86039 (1999 NC43),1.7082639526,3.8197943216,88447.7164502304,15.96,True
301,2086067,74115873.24986975,86067 (1999 RM28),1.3569222899,3.0341704805,67205.7904240188,16.46,False
302,2086324,55061019.40861021,86324 (1999 WA2),1.8904055193,4.2270752462,63879.4267441488,15.74,False
303,2086326,47181382.61278346,86326 (1999 WK13),0.9048049682,2.0232054153,71012.4995021962,17.34,False
304,2086450,25829009.80031108,86450 (2000 CK33),0.5553349116,1.2417666126,64398.3274235146,18.4,False
305,2086666,25263899.463168487,86666 (2000 FL10),1.1080388213,2.4776501261,58647.0362549789,16.9,False
306,2086667,28850496.24907144,86667 (2000 FO10),0.8176265334,1.8282685088,68570.771695223,17.56,False
307,2086819,49036128.68987232,86819 (2000 GK137),0.8522263865,1.9056361323,68098.4737009549,17.47,True
308,2086829,31051032.491940923,86829 (2000 GR146),1.7561231848,3.9268108181,60638.839051298,15.9,False
309,2086878,16218684.626240784,86878 (2000 HD24),0.7808272775,1.7459828712,73578.9605572922,17.66,False
310,2087024,14980596.048757212,87024 (2000 JS66),0.4904050984,1.0965791366,30852.7739880007,18.67,False
311,2087025,52970560.82395625,87025 (2000 JT66),0.620233153,1.3868834919,79604.511312326,18.16,False
312,2087309,31855290.582456995,87309 (2000 QP),0.8064082768,1.8031837245,65853.1529175557,17.59,False
313,2087684,40079862.42767965,87684 (2000 SY2),1.6089960451,3.5978245324,56634.5270795998,16.09,True
314,2088188,37229350.81607037,88188 (2000 XH44),1.6313794097,3.6478752572,22768.7229712901,16.06,False
315,2088213,27110605.028739527,88213 (2001 AF2),0.3503926411,0.7835017643,76700.531855497,19.4,False
316,2088254,13033976.399539944,88254 (2001 FM129),0.7630534787,1.7062394488,80945.0940414899,17.71,True
317,2088263,56182893.92796937,88263 (2001 KQ1),1.9704026214,4.4059542044,74178.2612275625,15.65,False
318,2088264,39969253.54742776,88264 (2001 KN20),1.0340819954,2.312277636,36389.8948374472,17.05,False
319,2088710,32654099.60047789,88710 (2001 SL9),0.8027031673,1.7948988478,52789.4202300844,17.6,False
320,2088959,52098517.63473598,88959 (2001 TZ44),0.8965096664,2.0046565566,103359.6144325195,17.36,False
321,2089136,4263369.321900106,89136 (2001 US16),0.2424124811,0.5420507863,14759.5698314961,20.2,True
322,2089355,69969423.71404578,89355 (2001 VS78),1.85590173,4.1499224279,37072.1918774725,15.78,False
323,2089830,63503026.11803816,89830 (2002 CE),2.6825941712,5.9984629228,101571.1764179976,14.98,True
324,2089958,28363624.22163845,89958 (2002 LY45),0.9650614696,2.1579430484,109383.3957186522,17.2,True
325,2089959,61007797.13577419,89959 (2002 NT7),1.3694777373,3.0622453143,82802.4648994037,16.44,True
326,2090075,21632814.88869025,90075 (2002 VU94),2.2312846442,4.9893041415,39444.0490776042,15.38,True
327,2090147,28188892.74261506,90147 (2002 YK14),0.5788352575,1.2943149835,58092.8260692708,18.31,False
328,2090367,23704237.14438672,90367 (2003 LC5),0.7253622947,1.6219593992,48805.7429071008,17.82,False
329,2090373,51269619.099534765,90373 (2003 SZ219),0.4972273129,1.1118340719,19064.4130252831,18.64,False
330,2090403,6349805.668623378,90403 (2003 YE45),0.7525839925,1.682828966,46028.6912251458,17.74,True
331,2090416,11704102.96146488,90416 (2003 YK118),0.5064714588,1.1325046106,36779.1060816119,18.6,True
332,2096189,56676264.217599,96189 Pygmalion (1991 NT3),1.3694777373,3.0622453143,24094.6312068303,16.44,False
333,2096315,17626698.836214203,96315 (1997 AP10),1.0728894545,2.3990537526,70856.9540469241,16.97,False
334,2096536,68309443.24777092,96536 (1998 SO10),2.1210698788,4.7428564339,132669.3424049852,15.49,False
335,2096590,17916710.448819377,96590 (1998 XB),1.4340192346,3.2065644897,39678.8070652718,16.34,False
336,2096631,43954917.91053845,96631 (1999 FP59),0.6376097899,1.4257388333,2701.2534068483,18.1,False
337,2096744,69187067.67920451,96744 (1999 OW3),2.8612445378,6.3979372868,122196.0527800668,14.84,False
338,2097725,42283492.92297264,97725 (2000 GB147),0.4792421155,1.071617948,34707.3821715432,18.72,False
339,2098943,12770148.722603427,98943 (2001 CC21),0.4619074603,1.0328564805,26911.1712816321,18.8,False
340,2099248,27735706.59507676,99248 (2001 KY66),1.313877806,2.9379200884,33007.7728909591,16.53,True
341,2099799,19770501.238789786,99799 (2002 LJ3),0.5630603897,1.2590413069,14690.8781595384,18.37,False
342,2099907,23213087.051705543,99907 (1989 VA),0.6895328745,1.54184238,63637.6565742286,17.93,False
343,2099935,39630617.720262446,99935 (2002 AV4),1.5651464359,3.4997738255,51401.3249397611,16.15,False
344,2099942,14418818.587600565,99942 Apophis (2004 MN4),0.4041615334,0.9037326626,29612.8291503897,19.09,True
345,2100004,50615878.09809069,100004 (1983 VA),1.3444819516,3.0063530383,78633.2187547808,16.48,False
346,2100085,6025774.767350642,100085 (1992 UY4),0.7320739893,1.6369672047,37765.7724286465,17.8,True
347,2100926,29878909.932981923,100926 (1998 MQ),1.2432400055,2.7799691647,48098.5358527544,16.65,False
348,2101869,22144021.133968502,101869 (1999 MM),0.3841978911,0.8590926012,49574.5163160458,19.2,True
349,2101873,68803213.72666258,101873 (1999 NC5),1.4013769717,3.1335741707,88431.9245923806,16.39,False
350,2101955,4956237.137609917,101955 Bennu (1999 RQ36),0.2412986969,0.5395602892,24638.0625106044,20.21,True
351,2102873,50262610.47725536,102873 (1999 WK11),0.844413128,1.8881651553,35793.4629604928,17.49,False
352,2103067,41705069.40762535,103067 (1999 XA143),1.1602590821,2.5944181791,88241.7100181256,16.8,True
353,2105140,58772332.46806158,105140 (2000 NL10),1.8904055193,4.2270752462,129888.648028003,15.74,False
354,2105141,37224560.72219256,105141 (2000 NF11),0.4023045798,0.8995803882,30975.9497654293,19.1,False
355,2106538,58238702.29493904,106538 (2000 WK63),1.4809997207,3.3116160501,121598.2549454029,16.27,False
356,2106589,23960205.457866192,106589 (2000 WN107),1.6693791177,3.7328451875,60189.8783631602,16.01,False
357,2108519,24140694.94394609,108519 (2001 LF),0.7121229407,1.5923553038,31827.4974928535,17.86,False
358,2108906,28843064.615844306,108906 (2001 PL9),0.7154099509,1.599705282,54727.1562493112,17.85,False
359,2112221,69569728.19977872,112221 (2002 KH4),2.0537849952,4.5924028604,112372.3678794487,15.56,False
360,2115052,59177606.50186074,115052 (2003 RD6),0.8561600847,1.9144321491,59167.0081965744,17.46,False
361,2136564,28982367.69898324,136564 (1977 VA),0.4060270583,0.907904103,17110.844721153,19.08,False
362,2136582,44014609.27080268,136582 (1992 BA),0.2861244538,0.6397937287,21258.2146743175,19.84,False
363,2136617,2518800.998961576,136617 (1994 CC),0.77366861,1.729975604,30193.6908622482,17.68,True
364,2136635,48446132.49273887,136635 (1994 VA1),0.3986162293,0.8913329856,11176.6890735471,19.12,False
365,2136770,14393531.461242983,136770 (1996 PC1),0.2053784995,0.459240286,57819.882456788,20.56,False
366,2136793,30726173.89557305,136793 (1997 AQ18),0.5815070396,1.30028927,50859.8581679028,18.3,False
367,2136795,6156642.879308133,136795 Tatsunokingo (1997 BQ),0.6173834405,1.3805113411,42034.0434737281,18.17,True
368,2136818,16933095.223380797,136818 Selqet (1997 MW1),0.425162524,0.9506923052,38603.0307252294,18.98,False
369,2136839,41650050.632112056,136839 (1997 WT22),0.4619074603,1.0328564805,42549.8492646245,18.8,False
370,2136849,4356620.525853552,136849 (1998 CS1),0.7665755735,1.7141150923,66804.3462804548,17.7,True
371,2136874,38520640.315590136,136874 (1998 FH74),1.8053232555,4.0368255207,127074.1313123845,15.84,False
372,2136897,49090554.01063533,136897 (1998 HJ41),0.5303407233,1.1858779086,73938.0915586487,18.5,False
373,2136900,16198644.525495157,136900 (1998 HL49),0.876102615,1.9590250023,66246.77484459,17.41,False
374,2136923,51645103.11108933,136923 (1998 JH2),1.4539684294,3.2511722452,20383.9674102224,16.31,False
375,2136993,11021962.988530217,136993 (1998 ST49),0.742258153,1.659739687,59870.6335752772,17.77,False
376,2137032,9431988.416299485,137032 (1998 UO1),1.2958507267,2.8976103136,101128.389862567,16.56,False
377,2137044,61107055.36739855,137044 (1998 UC50),1.2547435637,2.8056919027,7294.5022580547,16.63,False
378,2137052,38928506.70095895,137052 Tjelvar (1998 VO33),1.0246014747,2.2910785472,95231.6164106017,17.07,False
379,2137062,29178698.208235946,137062 (1998 WM),1.2489785407,2.7928009194,55034.2376534336,16.64,False
380,2137064,37675494.94307417,137064 (1998 WP5),0.4431543091,0.9909231597,36478.906213977,18.89,False
381,2137078,47857892.96355366,137078 (1998 XZ4),1.3885290704,3.1048453901,75526.649165435,16.41,False
382,2137084,66432265.64326597,137084 (1998 XS16),1.3383046182,2.9925401008,64024.216242943,16.49,False
383,2137099,59544915.034699164,137099 (1998 YW3),0.5788352575,1.2943149835,59742.1066955353,18.31,False
384,2137108,41863853.36475226,137108 (1999 AN10),0.6524616298,1.4589485569,77986.0355455991,18.05,True
385,2137120,26458296.92057368,137120 (1999 BJ8),0.6145468212,1.3741684676,53581.726036094,18.18,True
386,2137125,58146936.38839768,137125 (1999 CT3),0.4836764882,1.0815335068,59957.4295223345,18.7,False
387,2137126,9481803.205508012,137126 (1999 CF9),0.6615382752,1.4792445531,68100.2675342762,18.02,True
388,2137158,31678442.503010128,137158 (1999 FB),0.6959130436,1.5561088719,72643.7905288229,17.91,False
389,2137170,26407539.410467766,137170 (1999 HF1),3.1956188672,7.1456210173,64027.3068615776,14.6,False
390,2137175,17913549.8796601,137175 (1999 JA11),0.5656593584,1.2648527775,46710.2010204994,18.36,False
391,2137199,31629376.6156986,137199 (1999 KX4),1.0728894545,2.3990537526,41400.1794969803,16.97,False
392,2137427,62169493.54598247,137427 (1999 TF211),2.4578477463,5.4959146391,105547.3694596886,15.17,True
393,2137671,29789875.93786314,137671 (1999 XP35),0.5135171787,1.1482593191,40126.7415329993,18.57,False
394,2137799,51065830.95694512,137799 (1999 YB),0.5135171787,1.1482593191,13708.1409883919,18.57,False
395,2137802,68780605.62888053,137802 (1999 YT),1.0340819954,2.312277636,61521.8471096638,17.05,False
396,2137805,18887699.449472297,137805 (1999 YK5),1.1982708007,2.6794149658,72749.589548193,16.73,False
397,2137924,17085977.903571106,137924 (2000 BD19),0.8522263865,1.9056361323,124486.1298216842,17.47,False
398,2137925,58860308.55192309,137925 (2000 BJ19),1.5942446807,3.5648394788,105998.6944529615,16.11,False
399,2138095,18854701.839457896,138095 (2000 DK79),1.6926024946,3.7847742368,119167.6555452546,15.98,False
400,2138127,24629677.154053945,138127 (2000 EE14),1.0012786977,2.2389272325,54152.1797440079,17.12,True
401,2138155,66630360.135802776,138155 (2000 ES70),0.9518203298,2.1283349598,46036.6447636966,17.23,False
402,2138175,12289566.4029765,138175 (2000 EE104),0.2231284644,0.4989304142,26750.0541897681,20.38,True
403,2138258,10888253.504388664,138258 (2000 GD2),0.4023045798,0.8995803882,62313.1054119068,19.1,False
404,2138325,55552135.66225319,138325 (2000 GO82),1.1763998937,2.6305101311,99207.7457325678,16.77,False
405,2138359,39241073.39386104,138359 (2000 GX127),0.6645917971,1.4860724357,58272.1850387405,18.01,False
406,2138404,9975149.12564462,138404 (2000 HA24),0.3569069267,0.7980681497,25649.1714710987,19.36,True
407,2138524,19153466.90214996,138524 (2000 OJ8),1.214940408,2.7166893409,37294.4176122802,16.7,True
408,2138727,17037901.710888144,138727 (2000 SU180),0.4212646106,0.9419763057,63851.1139841566,19.0,True
409,2138846,28988168.206794616,138846 (2000 VJ61),1.6693791177,3.7328451875,47105.3514429392,16.01,False
410,2138847,26064685.955593765,138847 (2000 VE62),1.0246014747,2.2910785472,42502.0940777956,17.07,False
411,2138852,18833294.12994452,138852 (2000 WN10),0.228325794,0.5105519964,49618.9215629096,20.33,False
412,2138859,21546784.19049001,138859 (2000 WN63),0.4232090797,0.9463242708,58911.9934679388,18.99,False
413,2138877,15862069.693225052,138877 (2000 XG47),1.332155667,2.978790628,60072.4496868844,16.5,False
414,2138883,35114655.207307294,138883 (2000 YL29),1.128638801,2.523713081,41688.35707239,16.86,False
415,2138893,26713776.97652505,138893 (2000 YH66),0.6259720997,1.3997161669,101290.9809203647,18.14,False
416,2138911,35648634.5568182,138911 (2001 AE2),0.3754524794,0.8395372662,6571.2019324917,19.25,False
417,2138925,31683405.3824278,138925 (2001 AU43),1.6770846216,3.750075218,129231.4874097701,16.0,False
418,2138937,32300661.453030545,138937 (2001 BK16),0.7844314124,1.7540419619,87391.6456323229,17.65,False
419,2138947,27178391.44390498,138947 (2001 BA40),0.4576726672,1.0233871954,36901.4309257867,18.82,False
420,2138971,4911060.301245422,138971 (2001 CB21),0.5230641758,1.1696070537,43260.8802005531,18.53,True
421,2139047,46797992.72779407,139047 (2001 EB16),0.9216265485,2.0608196123,95444.1462080891,17.3,False
422,2139056,41755480.46402412,139056 (2001 FY),0.4193290755,0.9376483177,4628.8435548143,19.01,False
423,2139211,9042726.111802597,139211 (2001 GN2),0.6927156136,1.5489592011,56612.6294854388,17.92,True
424,2139289,28197485.67418744,139289 (2001 KR1),0.77366861,1.729975604,106908.2461836832,17.68,False
425,2139345,40073803.39978912,139345 (2001 KA67),1.2093582639,2.7042072872,81397.0530464267,16.71,False
426,2139359,14551795.805128252,139359 (2001 ME1),1.332155667,2.978790628,96606.7083858863,16.5,True
427,2139622,20655682.786143865,139622 (2001 QQ142),0.5527833794,1.2360612132,36477.8105163664,18.41,True
428,2140039,28131216.42078037,140039 (2001 SO73),0.6230960191,1.3932850552,70462.572285424,18.15,True
429,2140158,13528396.103267835,140158 (2001 SX169),0.5426939457,1.2135005535,37852.7516634409,18.45,True
430,2140288,57149930.83713285,140288 (2001 SN289),1.2038017674,2.6917825833,104618.1823922786,16.72,True
431,2140333,27746133.26742002,140333 (2001 TD2),0.3824326621,0.8551454293,58688.5226765933,19.21,False
432,2140928,37690156.86575521,140928 (2001 VG75),0.620233153,1.3868834919,40737.7199348269,18.16,False
433,2141018,15159151.653252048,141018 (2001 WC47),0.4116754573,0.9205343072,13668.4898986826,19.05,False
434,2141052,26464226.24711092,141052 (2001 XR1),0.844413128,1.8881651553,56257.2980321353,17.49,False
435,2141053,23266133.932815,141053 (2001 XT1),0.4619074603,1.0328564805,46408.4581311364,18.8,True
